UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,delta_Temp,omega,power,power_kW,wear_x_torque,pct_tool_life,rpm_x_torque,torque_sq,log_torque
2303,L49482,L,299.2,308.5,1515.0,39.8,141,0,0,0,0,0,0,9.300000000000011,158.65042900628455,6314.287074450125,6.314287074450125,5611.799999999999,0.6409090909090909,60296.99999999999,1584.0399999999997,3.708682081410116
2304,L49483,L,299.2,308.5,1374.0,53.6,143,0,0,0,0,0,0,9.300000000000011,143.88494353441254,7712.232973444512,7.712232973444512,7664.8,0.65,73646.40000000001,2872.96,4.000033882750859
2305,L49484,L,299.1,308.5,1455.0,39.8,145,0,0,0,0,0,0,9.399999999999977,152.36724369910496,6064.216299224377,6.064216299224377,5771.0,0.6590909090909091,57908.99999999999,1584.0399999999997,3.708682081410116
2306,H31719,H,299.2,308.5,1342.0,47.5,147,0,0,0,0,0,0,9.300000000000011,140.5339113705834,6675.360790102712,6.675360790102712,6982.5,0.6681818181818182,63745.0,2256.25,3.8815637979434374
2307,L49486,L,299.1,308.6,1260.0,57.8,152,0,0,0,0,0,0,9.5,131.94689145077132,7626.530325854582,7.626530325854582,8785.6,0.6909090909090909,72828.0,3340.8399999999997,4.074141854904581
2308,H31721,H,299.0,308.5,1623.0,33.5,154,0,0,0,0,0,0,9.5,169.9601625592078,5693.665445733461,5.693665445733461,5159.0,0.7,54370.5,1122.25,3.5409593240373143
2309,L49488,L,299.1,308.5,1371.0,55.5,159,0,0,0,0,0,0,9.399999999999977,143.57078426905355,7968.178526932472,7.968178526932472,8824.5,0.7227272727272728,76090.5,3080.25,4.034240638152395
2310,L49489,L,299.1,308.6,1611.0,31.4,161,0,0,0,0,0,0,9.5,168.7035254977719,5297.2907006300375,5.297290700630038,5055.4,0.7318181818181818,50585.399999999994,985.9599999999999,3.4781584227982836
2311,M17170,M,299.0,308.4,1535.0,47.5,163,0,0,0,0,0,0,9.399999999999977,160.74482410867773,7635.379145162192,7.635379145162192,7742.5,0.740909090909091,72912.5,2256.25,3.8815637979434374
2312,M17171,M,299.1,308.6,1491.0,38.5,166,0,0,0,0,0,0,9.5,156.1371548834127,6011.280463011389,6.0112804630113885,6391.0,0.7545454545454545,57403.5,1482.25,3.676300671907076
2313,M17172,M,299.1,308.6,1441.0,36.2,169,0,0,0,0,0,0,9.5,150.90116712742974,5462.622250012957,5.462622250012957,6117.8,0.7681818181818182,52164.200000000004,1310.4400000000003,3.616308761279101
2314,M17173,M,299.1,308.8,1725.0,26.6,172,0,0,0,0,0,0,9.699999999999989,180.6415775814131,4805.065963665588,4.805065963665588,4575.2,0.7818181818181819,45885.0,707.5600000000001,3.3178157727231046
2315,L49494,L,299.2,308.9,1368.0,47.2,175,0,0,0,0,0,0,9.699999999999989,143.25662500369455,6761.712700174383,6.761712700174383,8260.0,0.7954545454545454,64569.600000000006,2227.84,3.8753590210565547
2316,L49495,L,299.2,308.9,1526.0,37.9,177,0,0,0,0,0,0,9.699999999999989,159.80234631260083,6056.508925247571,6.056508925247571,6708.3,0.8045454545454546,57835.4,1436.4099999999999,3.6609942506244004
2317,L49496,L,299.2,308.8,1542.0,39.2,179,0,0,0,0,0,0,9.600000000000023,161.47786239451537,6329.932205865003,6.329932205865004,7016.8,0.8136363636363636,60446.4,1536.6400000000003,3.6938669956249752
2318,L49497,L,299.2,308.8,1605.0,31.1,181,0,0,0,0,0,0,9.600000000000023,168.07520696705393,5227.138936675377,5.227138936675377,5629.1,0.8227272727272728,49915.5,967.21,3.4688560301359703
2319,L49498,L,299.2,308.8,1405.0,51.4,183,0,0,0,0,0,0,9.600000000000023,147.131255943122,7562.5465554764705,7.56254655547647,9406.199999999999,0.8318181818181818,72217.0,2641.96,3.9589065913269965
2320,M17179,M,299.2,308.8,1700.0,33.5,185,0,0,0,0,0,0,9.600000000000023,178.0235837034216,5963.790054064623,5.963790054064623,6197.5,0.8409090909090909,56950.0,1122.25,3.5409593240373143
2321,H31734,H,299.2,308.8,1440.0,39.1,188,0,0,0,0,0,0,9.600000000000023,150.79644737231007,5896.141092257324,5.8961410922573245,7350.8,0.8545454545454545,56304.0,1528.8100000000002,3.6913763343125234
2322,M17181,M,299.2,308.8,1314.0,52.5,193,0,0,0,0,0,0,9.600000000000023,137.60175822723295,7224.09230692973,7.224092306929729,10132.5,0.8772727272727273,68985.0,2756.25,3.979681653901961
2323,L49502,L,299.2,308.7,1514.0,41.9,196,0,0,0,0,0,0,9.5,158.54570925116488,6643.065217623808,6.643065217623808,8212.4,0.8909090909090909,63436.6,1755.61,3.758871825933971
2324,M17183,M,299.2,308.7,1401.0,47.0,198,0,0,0,0,0,0,9.5,146.71237692264333,6895.481715364236,6.8954817153642365,9306.0,0.9,65847.0,2209.0,3.8712010109078907
2325,L49504,L,299.3,308.8,1636.0,29.9,201,0,0,0,0,0,0,9.5,171.3215193757634,5122.513429335325,5.122513429335325,6009.9,0.9136363636363637,48916.399999999994,894.0099999999999,3.4307561839036995
2326,L49505,L,299.3,308.8,1603.0,33.9,203,0,0,0,0,0,0,9.5,167.8657674568146,5690.649516786015,5.6906495167860145,6881.7,0.9227272727272727,54341.7,1149.2099999999998,3.5524868292083815
2327,M17186,M,299.4,308.7,1487.0,52.6,205,0,0,0,0,0,0,9.300000000000011,155.7182758629341,8190.781310390334,8.190781310390333,10783.0,0.9318181818181818,78216.2,2766.76,3.9815490680767565
2328,M17187,M,299.3,308.7,1420.0,50.3,208,0,0,0,0,0,0,9.399999999999977,148.70205226991686,7479.713229176818,7.479713229176817,10462.4,0.9454545454545454,71426.0,2530.0899999999997,3.937690752176724
2329,L49508,L,299.3,308.7,1579.0,36.3,211,0,0,0,0,0,0,9.399999999999977,165.35249333394276,6002.295508022122,6.002295508022121,7659.299999999999,0.9590909090909091,57317.7,1317.6899999999998,3.6189933266497696
2330,L49509,L,299.3,308.7,1484.0,40.5,213,0,0,0,0,0,0,9.399999999999977,155.4041165975751,6293.866722201791,6.293866722201791,8626.5,0.9681818181818181,60102.0,1640.25,3.725693427236653
2331,M17190,M,299.3,308.7,1390.0,49.3,215,0,0,0,0,0,0,9.399999999999977,145.56045961632708,7176.130659084924,7.176130659084924,10599.5,0.9772727272727273,68527.0,2430.49,3.9180050771056933
2332,L49511,L,299.3,308.6,1384.0,53.6,218,1,0,0,0,1,0,9.300000000000011,144.93214108560912,7768.362762188649,7.768362762188649,11684.800000000001,0.990909090909091,74182.40000000001,2872.96,4.000033882750859
2333,L49512,L,299.2,308.5,1378.0,50.4,220,1,0,0,0,1,0,9.300000000000011,144.30382255489116,7272.912656766514,7.272912656766515,11088.0,1.0,69451.2,2540.16,3.9396381724611196
2334,L49513,L,299.2,308.5,1445.0,45.2,222,0,0,0,0,0,0,9.300000000000011,151.32004614790836,6839.666085885458,6.839666085885458,10034.400000000001,1.009090909090909,65314.00000000001,2043.0400000000002,3.832979798087693
2335,L49514,L,299.2,308.4,1445.0,43.5,224,0,0,0,0,0,0,9.199999999999989,151.32004614790836,6582.422007434014,6.582422007434014,9744.0,1.018181818181818,62857.5,1892.25,3.7954891891721947
2336,L49515,L,299.2,308.4,1509.0,39.4,0,0,0,0,0,0,0,9.199999999999989,158.0221104755666,6226.071152737323,6.226071152737323,0.0,0.0,59454.6,1552.36,3.6988297849671046
2337,L49516,L,299.2,308.4,1434.0,46.8,2,0,0,0,0,0,0,9.199999999999989,150.1681288415921,7027.86842978651,7.02786842978651,93.6,0.00909090909090909,67111.2,2190.24,3.86702563949741
2338,L49517,L,299.2,308.4,1877.0,23.9,4,0,0,0,0,0,0,9.199999999999989,196.55898035960138,4697.759630594473,4.697759630594472,95.6,0.01818181818181818,44860.299999999996,571.2099999999999,3.214867803470662
2339,L49518,L,299.3,308.3,1651.0,28.0,6,0,0,0,0,0,0,9.0,172.89231570255828,4840.984839671632,4.8409848396716315,168.0,0.02727272727272727,46228.0,784.0,3.367295829986474
2340,L49519,L,299.2,308.2,1466.0,41.3,8,0,0,0,0,0,0,9.0,153.5191610054212,6340.341349523896,6.340341349523896,330.4,0.03636363636363636,60545.799999999996,1705.6899999999998,3.744787086052232
2341,L49520,L,299.1,308.1,1479.0,40.7,10,0,0,0,0,0,0,9.0,154.8805178219768,6303.637075354457,6.303637075354457,407.0,0.045454545454545456,60195.3,1656.4900000000002,3.7305011288047556
2342,L49521,L,299.1,308.2,1409.0,46.4,12,0,0,0,0,0,0,9.099999999999966,147.5501349636006,6846.326262311069,6.846326262311068,556.8,0.05454545454545454,65377.6,2152.96,3.858622228701031
2343,M17202,M,299.2,308.2,1674.0,28.2,14,0,0,0,0,0,0,9.0,175.30087007031045,4943.484535982755,4.943484535982755,394.8,0.06363636363636363,47206.799999999996,795.24,3.374168709274236
2344,L49523,L,299.1,308.3,1305.0,61.4,17,0,0,0,0,0,0,9.199999999999989,136.659280431156,8390.879818472979,8.390879818472978,1043.8,0.07727272727272727,80127.0,3769.96,4.133565275375382
2345,M17204,M,299.2,308.3,1755.0,26.4,19,0,0,0,0,0,0,9.100000000000023,183.78317023500287,4851.875694204075,4.851875694204075,501.59999999999997,0.08636363636363636,46332.0,696.9599999999999,3.3105430133940246
2346,L49525,L,299.2,308.4,1475.0,38.7,22,0,0,0,0,0,0,9.199999999999989,154.46163880149817,5977.6654216179795,5.97766542161798,851.4000000000001,0.1,57082.50000000001,1497.6900000000003,3.681351187693145
2347,L49526,L,299.2,308.4,1402.0,47.7,24,0,0,0,0,0,0,9.199999999999989,146.817096677763,7003.175511529295,7.003175511529295,1144.8000000000002,0.10909090909090909,66875.40000000001,2275.2900000000004,3.885679030088544
2348,L49527,L,299.2,308.3,1410.0,43.0,26,0,0,0,0,0,0,9.100000000000023,147.6548547187203,6349.158752904972,6.349158752904972,1118.0,0.11818181818181818,60630.0,1849.0,3.784189633918261
2349,L49528,L,299.2,308.4,1436.0,41.8,28,0,0,0,0,0,0,9.199999999999989,150.37756835183143,6285.782357106554,6.285782357106553,1170.3999999999999,0.12727272727272726,60024.799999999996,1747.2399999999998,3.756538102587751
2350,M17209,M,299.3,308.5,1386.0,42.2,30,0,0,0,0,0,0,9.199999999999989,145.14158059584844,6124.974701144804,6.124974701144804,1266.0,0.13636363636363635,58489.200000000004,1780.8400000000001,3.765840495250065
2351,L49530,L,299.3,308.6,1744.0,26.4,33,0,0,0,0,0,0,9.300000000000011,182.63125292868662,4821.465077317326,4.821465077317326,871.1999999999999,0.15,46041.6,696.9599999999999,3.3105430133940246
2352,L49531,L,299.2,308.4,1393.0,48.4,35,0,0,0,0,0,0,9.199999999999989,145.87461888168608,7060.331553873606,7.060331553873606,1694.0,0.1590909090909091,67421.2,2342.56,3.899950424193877
2353,M17212,M,299.3,308.5,1422.0,45.4,37,0,0,0,0,0,0,9.199999999999989,148.91149178015618,6760.58172681909,6.76058172681909,1679.8,0.16818181818181818,64558.799999999996,2061.16,3.8372994592322094
2354,L49533,L,299.2,308.4,1841.0,22.8,40,0,0,0,0,0,0,9.199999999999989,192.78906917529363,4395.590777196695,4.395590777196695,912.0,0.18181818181818182,41974.8,519.84,3.169685580677429
2355,L49534,L,299.3,308.6,1433.0,37.7,42,0,0,0,0,0,0,9.300000000000011,150.06340908647243,5657.390522560011,5.657390522560011,1583.4,0.19090909090909092,54024.100000000006,1421.2900000000002,3.655839600035736
2356,M17215,M,299.3,308.5,1305.0,60.6,44,0,0,0,0,0,0,9.199999999999989,136.659280431156,8281.552394128053,8.281552394128054,2666.4,0.2,79083.0,3672.36,4.120661870539474
2357,H31770,H,299.3,308.6,1498.0,39.5,47,0,0,0,0,0,0,9.300000000000011,156.87019316925034,6196.3726301853885,6.1963726301853885,1856.5,0.21363636363636362,59171.0,1560.25,3.7013019741124933
2358,L49537,L,299.3,308.5,1772.0,26.1,52,0,0,0,0,0,0,9.199999999999989,185.5634060720371,4843.204898480169,4.8432048984801686,1357.2,0.23636363636363636,46249.200000000004,681.21,3.299533727885655
2359,M17218,M,299.2,308.4,1381.0,42.5,54,0,0,0,0,0,0,9.199999999999989,144.61798182025012,6146.26422736063,6.146264227360629,2295.0,0.24545454545454545,58692.5,1806.25,3.7727609380946383
2360,L49539,L,299.3,308.5,1413.0,38.5,57,0,0,0,0,0,0,9.199999999999989,147.96901398407925,5696.807038387051,5.696807038387051,2194.5,0.2590909090909091,54400.5,1482.25,3.676300671907076
2361,H31774,H,299.2,308.4,1388.0,53.2,59,0,0,0,0,0,0,9.199999999999989,145.35102010608776,7732.67426964387,7.732674269643869,3138.8,0.2681818181818182,73841.6,2830.2400000000002,3.9926809084456005
2362,M17221,M,299.2,308.6,1631.0,35.4,64,0,0,0,0,0,0,9.400000000000034,170.79792060016507,6046.246389245844,6.046246389245844,2265.6,0.2909090909090909,57737.399999999994,1253.1599999999999,3.594568774642695
2363,H31776,H,299.3,308.6,1520.0,41.4,67,0,0,0,0,0,0,9.300000000000011,159.17402778188287,6589.80475016995,6.58980475016995,2773.7999999999997,0.30454545454545456,62928.0,1713.9599999999998,3.747148362237912
2364,L49543,L,299.3,308.5,1510.0,45.4,72,0,0,0,0,0,0,9.199999999999989,158.12683023068624,7178.958092473155,7.178958092473155,3268.7999999999997,0.32727272727272727,68554.0,2061.16,3.8372994592322094
2365,L49544,L,299.2,308.5,1366.0,49.7,74,0,0,0,0,0,0,9.300000000000011,143.04718549345526,7109.445119024726,7.109445119024726,3677.8,0.33636363636363636,67890.2,2470.09,3.9259259105971376
2366,L49545,L,299.4,308.5,1845.0,22.9,76,0,0,0,0,0,0,9.100000000000023,193.20794819577227,4424.4620136831845,4.4244620136831845,1740.3999999999999,0.34545454545454546,42250.5,524.41,3.173878458937465
2367,L49546,L,299.3,308.5,1485.0,44.7,78,0,0,0,0,0,0,9.199999999999989,155.50883635269477,6951.244984965457,6.951244984965457,3486.6000000000004,0.35454545454545455,66379.5,1998.0900000000001,3.822098297900159
2368,M17227,M,299.3,308.5,1496.0,39.4,80,0,0,0,0,0,0,9.199999999999989,156.66075365901102,6172.4336941650345,6.172433694165035,3152.0,0.36363636363636365,58942.4,1552.36,3.6988297849671046
2369,M17228,M,299.3,308.4,1468.0,42.2,83,0,0,0,0,0,0,9.099999999999966,153.72860051566056,6487.346941760876,6.487346941760876,3502.6000000000004,0.37727272727272726,61949.600000000006,1780.8400000000001,3.765840495250065
2370,M17229,M,299.2,308.4,1856.0,22.7,86,0,0,0,0,0,0,9.199999999999989,194.35986550208855,4411.96894689741,4.41196894689741,1952.2,0.39090909090909093,42131.2,515.29,3.1654750481410856
2371,L49550,L,299.2,308.4,1620.0,34.1,89,0,0,0,0,0,0,9.199999999999989,169.64600329384882,5784.928712320245,5.784928712320244,3034.9,0.40454545454545454,55242.0,1162.8100000000002,3.55820113047182
2372,L49551,L,299.3,308.5,1409.0,44.8,91,0,0,0,0,0,0,9.199999999999989,147.5501349636006,6610.246046369307,6.610246046369307,4076.7999999999997,0.41363636363636364,63123.2,2007.0399999999997,3.8242840911201395
2373,M17232,M,299.3,308.5,1404.0,49.4,93,0,0,0,0,0,0,9.199999999999989,147.02653618800232,7263.110887687315,7.263110887687315,4594.2,0.42272727272727273,69357.59999999999,2440.3599999999997,3.919991175077323
2374,L49553,L,299.2,308.4,1350.0,51.3,96,0,0,0,0,0,0,9.199999999999989,141.3716694115407,7252.366640812037,7.252366640812037,4924.799999999999,0.43636363636363634,69255.0,2631.6899999999996,3.9569963710708773
2375,M17234,M,299.2,308.4,1538.0,38.0,98,0,0,0,0,0,0,9.199999999999989,161.05898337403673,6120.241368213396,6.120241368213396,3724.0,0.44545454545454544,58444.0,1444.0,3.6635616461296463
2376,M17235,M,299.2,308.4,1476.0,32.7,101,0,0,0,0,0,0,9.199999999999989,154.5663585566178,5054.3199248014025,5.054319924801402,3302.7000000000003,0.4590909090909091,48265.200000000004,1069.2900000000002,3.517497837358316
2377,M17236,M,299.2,308.3,1364.0,51.8,104,0,0,0,0,0,0,9.100000000000023,142.8377459832159,7398.995241930584,7.398995241930583,5387.2,0.4727272727272727,70655.2,2683.24,3.966511190712216
2378,M17237,M,299.2,308.3,1582.0,45.5,107,0,0,0,0,0,0,9.100000000000023,165.66665259930176,7537.83269326823,7.53783269326823,4868.5,0.4863636363636364,71981.0,2070.25,3.839452312593311
2379,L49558,L,299.1,308.2,1348.0,56.1,110,0,0,0,0,0,0,9.099999999999966,141.16222990130137,7919.2010974630075,7.919201097463008,6171.0,0.5,75622.8,3147.21,4.044804116661965
2380,H31793,H,299.1,308.2,1450.0,46.1,112,0,0,0,0,0,0,9.099999999999966,151.84364492350667,6999.992030973658,6.999992030973658,5163.2,0.509090909090909,66845.0,2125.21,3.8522730010223722
2381,L49560,L,299.0,308.1,1242.0,60.9,117,0,0,0,0,0,0,9.100000000000023,130.06193585861743,7920.771893789802,7.9207718937898015,7125.3,0.5318181818181819,75637.8,3708.81,4.12552017969055
2382,L49561,L,299.1,308.2,1493.0,34.9,119,0,0,0,0,0,0,9.099999999999966,156.34659439365205,5456.496144338456,5.456496144338456,4153.099999999999,0.5409090909090909,52105.7,1218.01,3.580737295494233
2383,L49562,L,299.1,308.3,1601.0,31.4,121,0,0,0,0,0,0,9.199999999999989,167.6563279465753,5264.408697522464,5.264408697522463,3799.3999999999996,0.55,50271.399999999994,985.9599999999999,3.4781584227982836
2384,L49563,L,299.1,308.2,1568.0,33.3,123,0,0,0,0,0,0,9.099999999999966,164.2005760276265,5467.879181719963,5.467879181719963,4095.8999999999996,0.5590909090909091,52214.399999999994,1108.8899999999999,3.535145354171894
2385,M17244,M,299.1,308.3,1506.0,38.0,125,0,0,0,0,0,0,9.199999999999989,157.70795121020763,5992.9021459878895,5.992902145987889,4750.0,0.5681818181818182,57228.0,1444.0,3.6635616461296463
2386,L49565,L,299.1,308.3,1524.0,34.1,128,0,0,0,0,0,0,9.199999999999989,159.59290680236148,5442.118121960527,5.442118121960527,4364.8,0.5818181818181818,51968.4,1162.8100000000002,3.55820113047182
2387,L49566,L,299.1,308.4,1543.0,37.9,130,0,0,0,0,0,0,9.299999999999955,161.58258214963502,6123.979863471167,6.123979863471167,4927.0,0.5909090909090909,58479.7,1436.4099999999999,3.6609942506244004
2388,M17247,M,299.2,308.5,1474.0,47.2,132,0,0,0,0,0,0,9.300000000000011,154.35691904637852,7285.646578989066,7.285646578989066,6230.400000000001,0.6,69572.8,2227.84,3.8753590210565547
2389,M17248,M,299.2,308.5,1526.0,37.3,135,0,0,0,0,0,0,9.300000000000011,159.80234631260083,5960.6275174600105,5.9606275174600105,5035.5,0.6136363636363636,56919.799999999996,1391.2899999999997,3.6454498961866
2390,L49569,L,299.2,308.5,1867.0,27.0,138,0,0,0,0,0,0,9.300000000000011,195.5117828084048,5278.818135826929,5.2788181358269295,3726.0,0.6272727272727273,50409.0,729.0,3.332204510175204
2391,L49570,L,299.2,308.5,1487.0,41.2,140,0,0,0,0,0,0,9.300000000000011,155.7182758629341,6415.592965552885,6.415592965552885,5768.0,0.6363636363636364,61264.4,1697.4400000000003,3.742420221041966
2392,L49571,L,299.2,308.4,1580.0,32.6,142,0,0,0,0,0,0,9.199999999999989,165.45721308906244,5393.905146703436,5.393905146703436,4629.2,0.6454545454545455,51508.0,1062.76,3.5145260669691587
2393,L49572,L,299.2,308.5,1340.0,50.0,144,0,0,0,0,0,0,9.300000000000011,140.3244718603441,7016.223593017205,7.016223593017204,7200.0,0.6545454545454545,67000.0,2500.0,3.9318256327243257
2394,L49573,L,299.2,308.5,1544.0,41.6,146,0,0,0,0,0,0,9.300000000000011,161.6873019047547,6726.191759237795,6.726191759237795,6073.6,0.6636363636363637,64230.4,1730.5600000000002,3.751854253275325
2395,L49574,L,299.2,308.5,1488.0,40.3,148,0,0,0,0,0,0,9.300000000000011,155.82299561805374,6279.666723407565,6.279666723407565,5964.4,0.6727272727272727,59966.399999999994,1624.0899999999997,3.720862499966987
2396,M17255,M,299.2,308.5,1742.0,28.9,150,0,0,0,0,0,0,9.300000000000011,182.42181341844733,5271.990407793128,5.271990407793128,4335.0,0.6818181818181818,50343.799999999996,835.2099999999999,3.3978584803966405
2397,M17256,M,299.1,308.5,1592.0,34.2,153,0,0,0,0,0,0,9.399999999999977,166.71385015049836,5701.613675147044,5.701613675147044,5232.6,0.6954545454545454,54446.4,1169.64,3.5610460826040513
2398,L49577,L,299.2,308.6,1582.0,38.8,156,0,0,0,0,0,0,9.400000000000034,165.66665259930176,6427.866120852907,6.427866120852907,6052.799999999999,0.7090909090909091,61381.6,1505.4399999999998,3.6838669122903918
2399,L49578,L,299.2,308.5,1490.0,43.2,158,0,0,0,0,0,0,9.300000000000011,156.03243512829306,6740.601197542261,6.740601197542261,6825.6,0.7181818181818181,64368.00000000001,1866.2400000000002,3.7887247890836524
2400,M17259,M,299.2,308.5,1594.0,35.8,160,0,0,0,0,0,0,9.300000000000011,166.92328966073768,5975.853769854409,5.9758537698544085,5728.0,0.7272727272727273,57065.2,1281.6399999999999,3.6054978451748854
2401,H31814,H,299.2,308.6,1462.0,55.0,163,0,0,0,0,0,0,9.400000000000034,153.1002819849426,8420.515509171842,8.420515509171842,8965.0,0.740909090909091,80410.0,3025.0,4.02535169073515
2402,M17261,M,299.2,308.6,1367.0,47.6,168,0,0,0,0,0,0,9.400000000000034,143.1519052485749,6814.030689832166,6.814030689832166,7996.8,0.7636363636363637,65069.200000000004,2265.76,3.883623530906448
2403,L49582,L,299.2,308.7,1325.0,51.0,171,0,0,0,0,0,0,9.5,138.7536755335492,7076.437452211009,7.076437452211009,8721.0,0.7772727272727272,67575.0,2601.0,3.9512437185814275
2404,H31817,H,299.2,308.7,1448.0,51.4,173,0,0,0,0,0,0,9.5,151.63420541326735,7793.998158241941,7.7939981582419415,8892.199999999999,0.7863636363636364,74427.2,2641.96,3.9589065913269965
2405,M17264,M,299.1,308.7,1895.5,20.3,178,0,0,0,0,0,0,9.599999999999966,198.49629582931507,4029.4748053350963,4.029474805335096,3613.4,0.8090909090909091,38478.65,412.09000000000003,3.0587070727153796
